Timestamp,EquipmentID,EngineLoad
2025-08-29 08:47:00,CAT-D6T,33.82385917324563
2025-08-29 08:48:00,CAT-D6T,26.485498041067554
2025-08-29 08:49:00,CAT-D6T,22.678710134266993
2025-08-29 08:50:00,CAT-D6T,24.17359599769361
2025-08-29 08:51:00,CAT-D6T,26.673914317850723
2025-08-29 08:52:00,CAT-D6T,21.064950857549185
2025-08-29 08:53:00,CAT-D6T,21.0118749568738
2025-08-29 08:54:00,CAT-D6T,21.407168473769637
2025-08-29 08:55:00,CAT-D6T,26.16862399162213
2025-08-29 08:56:00,CAT-D6T,36.288234727046564
2025-08-29 08:57:00,CAT-D6T,35.959545356140445
2025-08-29 08:58:00,CAT-D6T,34.516863535147024
2025-08-29 08:59:00,CAT-D6T,53.194398568829435
2025-08-29 09:00:00,CAT-D6T,46.148536860463565
2025-08-29 09:01:00,CAT-D6T,56.54710537927287
2025-08-29 09:02:00,CAT-D6T,66.26832169175913
2025-08-29 09:03:00,CAT-D6T,60.26411588560905
2025-08-29 09:04:00,CAT-D6T,73.5874093883327
2025-08-29 09:05:00,CAT-D6T,73.08146199410429
2025-08-29 09:06:00,CAT-D6T,78.12277135117252
2025-08-29 09:07:00,CAT-D6T,74.26310745913584
2025-08-29 09:08:00,CAT-D6T,70.97049563430484
2025-08-29 09:09:00,CAT-D6T,81.53969293060634
2025-08-29 09:10:00,CAT-D6T,80.31764960228436
2025-08-29 09:11:00,CAT-D6T,70.9089340812484
2025-08-29 09:12:00,CAT-D6T,73.5853807444552
2025-08-29 09:13:00,CAT-D6T,61.88571271823282
2025-08-29 09:14:00,CAT-D6T,52.11059268064208
2025-08-29 09:15:00,CAT-D6T,48.6648034219136
2025-08-29 09:16:00,CAT-D6T,41.68740075881673
2025-08-29 09:17:00,CAT-D6T,33.63835434172681
2025-08-29 09:18:00,CAT-D6T,28.10925195265576
2025-08-29 09:19:00,CAT-D6T,28.148134219961477
2025-08-29 09:20:00,CAT-D6T,18.481310237887836
2025-08-29 09:21:00,CAT-D6T,21.868671962807397
2025-08-29 09:22:00,CAT-D6T,17.70576553710395
2025-08-29 09:23:00,CAT-D6T,20.879120538512808
2025-08-29 09:24:00,CAT-D6T,19.609432533495966
2025-08-29 09:25:00,CAT-D6T,23.782253073051486
2025-08-29 09:26:00,CAT-D6T,33.05400028093041
2025-08-29 09:27:00,CAT-D6T,34.56030808017723
2025-08-29 09:28:00,CAT-D6T,41.0586491443899
2025-08-29 09:29:00,CAT-D6T,52.04741569905566
2025-08-29 09:30:00,CAT-D6T,52.701647704222104
2025-08-29 09:31:00,CAT-D6T,55.98922263903748
2025-08-29 09:32:00,CAT-D6T,65.52564061242596
2025-08-29 09:33:00,CAT-D6T,66.34273410298442
2025-08-29 09:34:00,CAT-D6T,73.09629041309634
2025-08-29 09:35:00,CAT-D6T,84.83096725599108
2025-08-29 09:36:00,CAT-D6T,72.31096375997708
2025-08-29 09:37:00,CAT-D6T,86.98139716407621
2025-08-29 09:38:00,CAT-D6T,78.6401056410665
2025-08-29 09:39:00,CAT-D6T,80.5312383723199
2025-08-29 09:40:00,CAT-D6T,71.93368769266873
2025-08-29 09:41:00,CAT-D6T,66.24367571435228
2025-08-29 09:42:00,CAT-D6T,67.63386016842554
2025-08-29 09:43:00,CAT-D6T,54.99366942385437
2025-08-29 09:44:00,CAT-D6T,52.52128225301624
2025-08-29 09:45:00,CAT-D6T,49.15777100774909
2025-08-29 09:46:00,CAT-D6T,26.294699414364786
2025-08-29 09:47:00,CAT-D6T,40.419346433771295
2025-08-29 09:48:00,CAT-D6T,40.642004685284
2025-08-29 09:49:00,CAT-D6T,32.16904587352643
2025-08-29 09:50:00,CAT-D6T,15.393865795880924
2025-08-29 09:51:00,CAT-D6T,21.00483235802316
2025-08-29 09:52:00,CAT-D6T,18.862386946689007
2025-08-29 09:53:00,CAT-D6T,16.106079323700797
2025-08-29 09:54:00,CAT-D6T,19.27737091458637
2025-08-29 09:55:00,CAT-D6T,22.55342176158509
2025-08-29 09:56:00,CAT-D6T,28.499250378520316
2025-08-29 09:57:00,CAT-D6T,37.98131921387844
2025-08-29 09:58:00,CAT-D6T,37.01781304563504
2025-08-29 09:59:00,CAT-D6T,53.545301151260354
2025-08-29 08:15:00,CAT-D8T,42.10756454752531
2025-08-29 08:16:00,CAT-D8T,54.69609567120703
2025-08-29 08:17:00,CAT-D8T,57.89943866998224
2025-08-29 08:18:00,CAT-D8T,64.68975642218076
2025-08-29 08:19:00,CAT-D8T,80.68515886215391
2025-08-29 08:20:00,CAT-D8T,82.98007469755203
2025-08-29 08:21:00,CAT-D8T,83.85777289216765
2025-08-29 08:22:00,CAT-D8T,71.98905671881325
2025-08-29 08:23:00,CAT-D8T,78.56376103859373
2025-08-29 08:24:00,CAT-D8T,84.25349908055414
2025-08-29 08:25:00,CAT-D8T,76.31904544021522
2025-08-29 08:26:00,CAT-D8T,65.71546932262271
2025-08-29 08:27:00,CAT-D8T,66.15180584489514
2025-08-29 08:28:00,CAT-D8T,58.036234355430075
2025-08-29 08:29:00,CAT-D8T,67.5734935994208
2025-08-29 08:30:00,CAT-D8T,48.36883102622477
2025-08-29 08:31:00,CAT-D8T,38.23725589438141
2025-08-29 08:32:00,CAT-D8T,37.61238851676334
2025-08-29 08:33:00,CAT-D8T,35.136676894974435
2025-08-29 08:34:00,CAT-D8T,14.78031496482826
2025-08-29 08:35:00,CAT-D8T,32.90316873781924
2025-08-29 08:36:00,CAT-D8T,22.273578659831053
2025-08-29 08:37:00,CAT-D8T,23.389885143912817
2025-08-29 08:38:00,CAT-D8T,26.56208229132651
2025-08-29 08:39:00,CAT-D8T,14.221119807659099
2025-08-29 08:40:00,CAT-D8T,22.699423284864515
2025-08-29 08:41:00,CAT-D8T,23.154973280640654
2025-08-29 08:42:00,CAT-D8T,34.09012290260798
2025-08-29 08:43:00,CAT-D8T,25.073179041910123
2025-08-29 08:44:00,CAT-D8T,42.52423495147725
2025-08-29 08:45:00,CAT-D8T,56.393353861498206
2025-08-29 08:46:00,CAT-D8T,56.08076892595806
2025-08-29 08:47:00,CAT-D8T,71.11778328174852
2025-08-29 08:48:00,CAT-D8T,70.76952546005721
2025-08-29 08:49:00,CAT-D8T,75.41385615152738
2025-08-29 08:50:00,CAT-D8T,81.35297891109848
2025-08-29 08:51:00,CAT-D8T,75.57434789226697
2025-08-29 08:52:00,CAT-D8T,84.76503070669159
2025-08-29 08:53:00,CAT-D8T,73.6415280594844
2025-08-29 08:54:00,CAT-D8T,74.3930819147529
2025-08-29 08:55:00,CAT-D8T,81.45306202027966
2025-08-29 08:56:00,CAT-D8T,68.36039187564437
2025-08-29 08:57:00,CAT-D8T,63.055804797321976
2025-08-29 08:58:00,CAT-D8T,62.76002519015671
2025-08-29 08:59:00,CAT-D8T,54.70967622360971
2025-08-29 09:00:00,CAT-D8T,35.55719084903044
2025-08-29 09:01:00,CAT-D8T,40.22264607076727
2025-08-29 09:02:00,CAT-D8T,33.82385917324563
2025-08-29 09:03:00,CAT-D8T,26.485498041067554
2025-08-29 09:04:00,CAT-D8T,22.678710134266993
2025-08-29 09:05:00,CAT-D8T,24.17359599769361
2025-08-29 09:06:00,CAT-D8T,26.673914317850723
2025-08-29 09:07:00,CAT-D8T,21.064950857549185
2025-08-29 09:08:00,CAT-D8T,21.0118749568738
2025-08-29 09:09:00,CAT-D8T,21.407168473769637
2025-08-29 09:10:00,CAT-D8T,26.16862399162213
2025-08-29 09:11:00,CAT-D8T,36.288234727046564
2025-08-29 09:12:00,CAT-D8T,35.959545356140445
2025-08-29 09:13:00,CAT-D8T,34.516863535147024
2025-08-29 09:14:00,CAT-D8T,53.194398568829435
2025-08-29 09:15:00,CAT-D8T,46.148536860463565
2025-08-29 09:16:00,CAT-D8T,56.54710537927287
2025-08-29 09:17:00,CAT-D8T,66.26832169175913
2025-08-29 09:18:00,CAT-D8T,60.26411588560905
2025-08-29 09:19:00,CAT-D8T,73.5874093883327
2025-08-29 09:20:00,CAT-D8T,73.08146199410429
2025-08-29 09:21:00,CAT-D8T,78.12277135117252
2025-08-29 09:22:00,CAT-D8T,74.26310745913584
2025-08-29 09:23:00,CAT-D8T,70.97049563430484
2025-08-29 09:24:00,CAT-D8T,81.53969293060634
2025-08-29 09:25:00,CAT-D8T,80.31764960228436
2025-08-29 09:26:00,CAT-D8T,70.9089340812484
2025-08-29 09:27:00,CAT-D8T,73.5853807444552
2025-08-29 09:28:00,CAT-D8T,61.88571271823282
2025-08-29 09:29:00,CAT-D8T,52.11059268064208
2025-08-29 09:30:00,CAT-D8T,48.6648034219136
2025-08-29 09:31:00,CAT-D8T,41.68740075881673
2025-08-29 09:32:00,CAT-D8T,33.63835434172681
2025-08-29 09:33:00,CAT-D8T,28.10925195265576
2025-08-29 09:34:00,CAT-D8T,28.148134219961477
2025-08-29 09:35:00,CAT-D8T,18.481310237887836
2025-08-29 09:36:00,CAT-D8T,21.868671962807397
2025-08-29 09:37:00,CAT-D8T,17.70576553710395
2025-08-29 09:38:00,CAT-D8T,20.879120538512808
2025-08-29 09:39:00,CAT-D8T,19.609432533495966
2025-08-29 09:40:00,CAT-D8T,23.782253073051486
2025-08-29 09:41:00,CAT-D8T,33.05400028093041
2025-08-29 09:42:00,CAT-D8T,34.56030808017723
2025-08-29 09:43:00,CAT-D8T,41.0586491443899
2025-08-29 09:44:00,CAT-D8T,52.04741569905566
2025-08-29 09:45:00,CAT-D8T,52.701647704222104
2025-08-29 09:46:00,CAT-D8T,55.98922263903748
2025-08-29 09:47:00,CAT-D8T,65.52564061242596
2025-08-29 09:48:00,CAT-D8T,66.34273410298442
2025-08-29 09:49:00,CAT-D8T,73.09629041309634
2025-08-29 09:50:00,CAT-D8T,84.83096725599108
2025-08-29 09:51:00,CAT-D8T,72.31096375997708
2025-08-29 09:52:00,CAT-D8T,86.98139716407621
2025-08-29 09:53:00,CAT-D8T,78.6401056410665
2025-08-29 09:54:00,CAT-D8T,80.5312383723199
2025-08-29 09:55:00,CAT-D8T,71.93368769266873
2025-08-29 09:56:00,CAT-D8T,66.24367571435228
2025-08-29 09:57:00,CAT-D8T,67.63386016842554
2025-08-29 09:58:00,CAT-D8T,54.99366942385437
2025-08-29 09:59:00,CAT-D8T,52.52128225301624
2025-08-29 10:00:00,CAT-D8T,49.15777100774909
2025-08-29 10:01:00,CAT-D8T,26.294699414364786
2025-08-29 10:02:00,CAT-D8T,40.419346433771295
2025-08-29 10:03:00,CAT-D8T,40.642004685284
2025-08-29 10:04:00,CAT-D8T,32.16904587352643
2025-08-29 10:05:00,CAT-D8T,15.393865795880924
2025-08-29 10:06:00,CAT-D8T,21.00483235802316
2025-08-29 10:07:00,CAT-D8T,18.862386946689007
2025-08-29 10:08:00,CAT-D8T,16.106079323700797
2025-08-29 10:09:00,CAT-D8T,19.27737091458637
2025-08-29 10:10:00,CAT-D8T,22.55342176158509
2025-08-29 10:11:00,CAT-D8T,28.499250378520316
2025-08-29 10:12:00,CAT-D8T,37.98131921387844
2025-08-29 10:13:00,CAT-D8T,37.01781304563504
2025-08-29 10:14:00,CAT-D8T,53.545301151260354
2025-08-29 08:30:00,CAT-320,42.10756454752531
2025-08-29 08:31:00,CAT-320,54.69609567120703
2025-08-29 08:32:00,CAT-320,57.89943866998224
2025-08-29 08:33:00,CAT-320,64.68975642218076
2025-08-29 08:34:00,CAT-320,80.68515886215391
2025-08-29 08:35:00,CAT-320,82.98007469755203
2025-08-29 08:36:00,CAT-320,83.85777289216765
2025-08-29 08:37:00,CAT-320,71.98905671881325
2025-08-29 08:38:00,CAT-320,78.56376103859373
2025-08-29 08:39:00,CAT-320,84.25349908055414
2025-08-29 08:40:00,CAT-320,76.31904544021522
2025-08-29 08:41:00,CAT-320,65.71546932262271
2025-08-29 08:42:00,CAT-320,66.15180584489514
2025-08-29 08:43:00,CAT-320,58.036234355430075
2025-08-29 08:44:00,CAT-320,67.5734935994208
2025-08-29 08:45:00,CAT-320,48.36883102622477
2025-08-29 08:46:00,CAT-320,38.23725589438141
2025-08-29 08:47:00,CAT-320,37.61238851676334
2025-08-29 08:48:00,CAT-320,35.136676894974435
2025-08-29 08:49:00,CAT-320,14.78031496482826
2025-08-29 08:50:00,CAT-320,32.90316873781924
2025-08-29 08:51:00,CAT-320,22.273578659831053
2025-08-29 08:52:00,CAT-320,23.389885143912817
2025-08-29 08:53:00,CAT-320,26.56208229132651
2025-08-29 08:54:00,CAT-320,14.221119807659099
2025-08-29 08:55:00,CAT-320,22.699423284864515
2025-08-29 08:56:00,CAT-320,23.154973280640654
2025-08-29 08:57:00,CAT-320,34.09012290260798
2025-08-29 08:58:00,CAT-320,25.073179041910123
2025-08-29 08:59:00,CAT-320,42.52423495147725
2025-08-29 09:00:00,CAT-320,56.393353861498206
2025-08-29 09:01:00,CAT-320,56.08076892595806
2025-08-29 09:02:00,CAT-320,71.11778328174852
2025-08-29 09:03:00,CAT-320,70.76952546005721
2025-08-29 09:04:00,CAT-320,75.41385615152738
2025-08-29 09:05:00,CAT-320,81.35297891109848
2025-08-29 09:06:00,CAT-320,75.57434789226697
2025-08-29 09:07:00,CAT-320,84.76503070669159
2025-08-29 09:08:00,CAT-320,73.6415280594844
2025-08-29 09:09:00,CAT-320,74.3930819147529
2025-08-29 09:10:00,CAT-320,81.45306202027966
2025-08-29 09:11:00,CAT-320,68.36039187564437
2025-08-29 09:12:00,CAT-320,63.055804797321976
2025-08-29 09:13:00,CAT-320,62.76002519015671
2025-08-29 09:14:00,CAT-320,54.70967622360971
2025-08-29 09:15:00,CAT-320,35.55719084903044
2025-08-29 09:16:00,CAT-320,40.22264607076727
2025-08-29 09:17:00,CAT-320,33.82385917324563
2025-08-29 09:18:00,CAT-320,26.485498041067554
2025-08-29 09:19:00,CAT-320,22.678710134266993
2025-08-29 09:20:00,CAT-320,24.17359599769361
2025-08-29 09:21:00,CAT-320,26.673914317850723
2025-08-29 09:22:00,CAT-320,21.064950857549185
2025-08-29 09:23:00,CAT-320,21.0118749568738
2025-08-29 09:24:00,CAT-320,21.407168473769637
2025-08-29 09:25:00,CAT-320,26.16862399162213
2025-08-29 09:26:00,CAT-320,36.288234727046564
2025-08-29 09:27:00,CAT-320,35.959545356140445
2025-08-29 09:28:00,CAT-320,34.516863535147024
2025-08-29 09:29:00,CAT-320,53.194398568829435
2025-08-29 09:30:00,CAT-320,46.148536860463565
2025-08-29 09:31:00,CAT-320,56.54710537927287
2025-08-29 09:32:00,CAT-320,66.26832169175913
2025-08-29 09:33:00,CAT-320,60.26411588560905
2025-08-29 09:34:00,CAT-320,73.5874093883327
2025-08-29 09:35:00,CAT-320,73.08146199410429
2025-08-29 09:36:00,CAT-320,78.12277135117252
2025-08-29 09:37:00,CAT-320,74.26310745913584
2025-08-29 09:38:00,CAT-320,70.97049563430484
2025-08-29 09:39:00,CAT-320,81.53969293060634
2025-08-29 09:40:00,CAT-320,80.31764960228436
2025-08-29 09:41:00,CAT-320,70.9089340812484
2025-08-29 09:42:00,CAT-320,73.5853807444552
2025-08-29 09:43:00,CAT-320,61.88571271823282
2025-08-29 09:44:00,CAT-320,52.11059268064208
2025-08-29 09:45:00,CAT-320,48.6648034219136
2025-08-29 09:46:00,CAT-320,41.68740075881673
2025-08-29 09:47:00,CAT-320,33.63835434172681
2025-08-29 09:48:00,CAT-320,28.10925195265576
2025-08-29 09:49:00,CAT-320,28.148134219961477
2025-08-29 09:50:00,CAT-320,18.481310237887836
2025-08-29 09:51:00,CAT-320,21.868671962807397
2025-08-29 09:52:00,CAT-320,17.70576553710395
2025-08-29 09:53:00,CAT-320,20.879120538512808
2025-08-29 09:54:00,CAT-320,19.609432533495966
2025-08-29 09:55:00,CAT-320,23.782253073051486
2025-08-29 09:56:00,CAT-320,33.05400028093041
2025-08-29 09:57:00,CAT-320,34.56030808017723
2025-08-29 09:58:00,CAT-320,41.0586491443899
2025-08-29 09:59:00,CAT-320,52.04741569905566
2025-08-29 10:00:00,CAT-320,52.701647704222104
2025-08-29 10:01:00,CAT-320,55.98922263903748
2025-08-29 10:02:00,CAT-320,65.52564061242596
2025-08-29 10:03:00,CAT-320,66.34273410298442
2025-08-29 10:04:00,CAT-320,73.09629041309634
2025-08-29 10:05:00,CAT-320,84.83096725599108
2025-08-29 10:06:00,CAT-320,72.31096375997708
2025-08-29 10:07:00,CAT-320,86.98139716407621
2025-08-29 10:08:00,CAT-320,78.6401056410665
2025-08-29 10:09:00,CAT-320,80.5312383723199
2025-08-29 10:10:00,CAT-320,71.93368769266873
2025-08-29 10:11:00,CAT-320,66.24367571435228
2025-08-29 10:12:00,CAT-320,67.63386016842554
2025-08-29 10:13:00,CAT-320,54.99366942385437
2025-08-29 10:14:00,CAT-320,52.52128225301624
2025-08-29 10:15:00,CAT-320,49.15777100774909
2025-08-29 10:16:00,CAT-320,26.294699414364786
2025-08-29 10:17:00,CAT-320,40.419346433771295
2025-08-29 10:18:00,CAT-320,40.642004685284
2025-08-29 10:19:00,CAT-320,32.16904587352643
2025-08-29 10:20:00,CAT-320,15.393865795880924
2025-08-29 10:21:00,CAT-320,21.00483235802316
2025-08-29 10:22:00,CAT-320,18.862386946689007
2025-08-29 10:23:00,CAT-320,16.106079323700797
2025-08-29 10:24:00,CAT-320,19.27737091458637
2025-08-29 10:25:00,CAT-320,22.55342176158509
2025-08-29 10:26:00,CAT-320,28.499250378520316
2025-08-29 10:27:00,CAT-320,37.98131921387844
2025-08-29 10:28:00,CAT-320,37.01781304563504
2025-08-29 10:29:00,CAT-320,53.545301151260354
2025-08-29 08:45:00,CAT-336,15.319137158561714
2025-08-29 08:46:00,CAT-336,17.10016431019764
2025-08-29 08:47:00,CAT-336,14.237784561958742
2025-08-29 08:48:00,CAT-336,14.163034132499723
2025-08-29 08:49:00,CAT-336,12.89826174702408
2025-08-29 08:50:00,CAT-336,15.11766778740404
2025-08-29 08:51:00,CAT-336,10.270224100709655
2025-08-29 08:52:00,CAT-336,13.423871705523645
2025-08-29 08:53:00,CAT-336,15.073470586313514
2025-08-29 08:54:00,CAT-336,16.990606771978467
2025-08-29 08:55:00,CAT-336,16.16796727101156
2025-08-29 08:56:00,CAT-336,15.622313940108757
2025-08-29 08:57:00,CAT-336,11.160154779688824
2025-08-29 08:58:00,CAT-336,16.546914521595824
2025-08-29 08:59:00,CAT-336,15.673254489258657
2025-08-29 09:00:00,CAT-336,15.136436152945441
2025-08-29 09:01:00,CAT-336,17.773922158606
2025-08-29 09:02:00,CAT-336,16.298764993627767
2025-08-29 09:03:00,CAT-336,16.761027694391018
2025-08-29 09:04:00,CAT-336,12.480689019049784
2025-08-29 09:05:00,CAT-336,16.907062282834517
2025-08-29 09:06:00,CAT-336,16.5348613314418
2025-08-29 09:07:00,CAT-336,16.642610301816763
2025-08-29 09:08:00,CAT-336,18.868626033657318
2025-08-29 09:09:00,CAT-336,15.779581090207847
2025-08-29 09:10:00,CAT-336,13.03490606486508
2025-08-29 09:11:00,CAT-336,13.431959921699143
2025-08-29 09:12:00,CAT-336,17.312388886989893
2025-08-29 09:13:00,CAT-336,10.281783235539297
2025-08-29 09:14:00,CAT-336,14.35932165926763
2025-08-29 09:15:00,CAT-336,13.042697930659667
2025-08-29 09:16:00,CAT-336,16.015086175234895
2025-08-29 09:17:00,CAT-336,13.018718594173045
2025-08-29 09:18:00,CAT-336,12.900096748805428
2025-08-29 09:19:00,CAT-336,14.313047202616238
2025-08-29 09:20:00,CAT-336,15.16924396783911
2025-08-29 09:21:00,CAT-336,11.029303161940605
2025-08-29 09:22:00,CAT-336,15.134298138825242
2025-08-29 09:23:00,CAT-336,15.508370742517565
2025-08-29 09:24:00,CAT-336,16.680775713643943
2025-08-29 09:25:00,CAT-336,16.068129288165345
2025-08-29 09:26:00,CAT-336,17.881446786881703
2025-08-29 09:27:00,CAT-336,16.815412408528324
2025-08-29 09:28:00,CAT-336,12.5624978267204
2025-08-29 09:29:00,CAT-336,14.03243876532183
2025-08-29 09:30:00,CAT-336,13.672776648752858
2025-08-29 09:31:00,CAT-336,19.113930580982824
2025-08-29 09:32:00,CAT-336,13.251006383356808
2025-08-29 09:33:00,CAT-336,15.41769980214827
2025-08-29 09:34:00,CAT-336,17.014776725659456
2025-08-29 09:35:00,CAT-336,17.320907383624
2025-08-29 09:36:00,CAT-336,11.52911155941009
2025-08-29 09:37:00,CAT-336,15.872723203257864
2025-08-29 09:38:00,CAT-336,15.418882207740678
2025-08-29 09:39:00,CAT-336,17.384515490987948
2025-08-29 09:40:00,CAT-336,19.01244816143562
2025-08-29 09:41:00,CAT-336,12.846401503624563
2025-08-29 09:42:00,CAT-336,16.14781689789132
2025-08-29 09:43:00,CAT-336,15.99720564536459
2025-08-29 09:44:00,CAT-336,16.08151634827901
2025-08-29 09:45:00,CAT-336,16.982102245846963
2025-08-29 09:46:00,CAT-336,13.330469721617542
2025-08-29 09:47:00,CAT-336,15.873492395185284
2025-08-29 09:48:00,CAT-336,16.131920359485434
2025-08-29 09:49:00,CAT-336,16.78659202981497
2025-08-29 09:50:00,CAT-336,17.08691672924731
2025-08-29 09:51:00,CAT-336,14.982067403105727
2025-08-29 09:52:00,CAT-336,17.538208041207444
2025-08-29 09:53:00,CAT-336,16.421781874428405
2025-08-29 09:54:00,CAT-336,19.148316324414658
2025-08-29 09:55:00,CAT-336,15.860459982785382
2025-08-29 09:56:00,CAT-336,15.506736500079409
2025-08-29 09:57:00,CAT-336,14.913053089864368
2025-08-29 09:58:00,CAT-336,14.939356516141443
2025-08-29 09:59:00,CAT-336,13.877206212062516
2025-08-29 10:00:00,CAT-336,13.390662691989055
2025-08-29 10:01:00,CAT-336,12.277152866842815
2025-08-29 10:02:00,CAT-336,14.946254444594317
2025-08-29 10:03:00,CAT-336,13.126429264589882
2025-08-29 10:04:00,CAT-336,15.293337367568393
2025-08-29 10:05:00,CAT-336,17.842228310056957
2025-08-29 10:06:00,CAT-336,10.801201276234885
2025-08-29 10:07:00,CAT-336,14.214187705367568
2025-08-29 10:08:00,CAT-336,17.497253637825146
2025-08-29 10:09:00,CAT-336,15.656742264366294
2025-08-29 10:10:00,CAT-336,12.94640234707931
2025-08-29 10:11:00,CAT-336,15.582585962195155
2025-08-29 10:12:00,CAT-336,13.825706765058527
2025-08-29 10:13:00,CAT-336,14.813390728453719
2025-08-29 10:14:00,CAT-336,16.426098874621648
2025-08-29 10:15:00,CAT-336,16.25769774873113
2025-08-29 10:16:00,CAT-336,12.842934885960231
2025-08-29 10:17:00,CAT-336,14.481410596401986
2025-08-29 10:18:00,CAT-336,15.264990220591402
2025-08-29 10:19:00,CAT-336,15.201395556235408
2025-08-29 10:20:00,CAT-336,13.767131313623306
2025-08-29 10:21:00,CAT-336,16.04128659498446
2025-08-29 10:22:00,CAT-336,15.217687042478145
2025-08-29 10:23:00,CAT-336,15.275452990109798
2025-08-29 10:24:00,CAT-336,14.598268367487425
2025-08-29 10:25:00,CAT-336,16.33533575046151
2025-08-29 10:26:00,CAT-336,12.861914056120114
2025-08-29 10:27:00,CAT-336,14.999996459429747
2025-08-29 10:28:00,CAT-336,14.938643753731728
2025-08-29 10:29:00,CAT-336,13.627391492813185
2025-08-29 10:30:00,CAT-336,14.848245882925715
2025-08-29 10:31:00,CAT-336,16.478366526540686
2025-08-29 10:32:00,CAT-336,15.665034616444833
2025-08-29 10:33:00,CAT-336,10.180013051018094
2025-08-29 10:34:00,CAT-336,13.684991623643022
2025-08-29 10:35:00,CAT-336,14.135746243481304
2025-08-29 10:36:00,CAT-336,17.249435949983585
2025-08-29 10:37:00,CAT-336,15.323788594895024
2025-08-29 10:38:00,CAT-336,15.7338309847119
2025-08-29 10:39:00,CAT-336,12.416754132182788
2025-08-29 10:40:00,CAT-336,14.158349692210194
2025-08-29 10:41:00,CAT-336,17.0957518114246
2025-08-29 10:42:00,CAT-336,13.644913687994391
2025-08-29 10:43:00,CAT-336,15.427129602158264
2025-08-29 10:44:00,CAT-336,16.574439117156764
2025-08-29 09:00:00,CAT-938M,42.10756454752531
2025-08-29 09:01:00,CAT-938M,54.69609567120703
2025-08-29 09:02:00,CAT-938M,57.89943866998224
2025-08-29 09:03:00,CAT-938M,64.68975642218076
2025-08-29 09:04:00,CAT-938M,80.68515886215391
2025-08-29 09:05:00,CAT-938M,82.98007469755203
2025-08-29 09:06:00,CAT-938M,83.85777289216765
2025-08-29 09:07:00,CAT-938M,71.98905671881325
2025-08-29 09:08:00,CAT-938M,78.56376103859373
2025-08-29 09:09:00,CAT-938M,84.25349908055414
2025-08-29 09:10:00,CAT-938M,76.31904544021522
2025-08-29 09:11:00,CAT-938M,65.71546932262271
2025-08-29 09:12:00,CAT-938M,66.15180584489514
2025-08-29 09:13:00,CAT-938M,58.036234355430075
2025-08-29 09:14:00,CAT-938M,67.5734935994208
2025-08-29 09:15:00,CAT-938M,48.36883102622477
2025-08-29 09:16:00,CAT-938M,38.23725589438141
2025-08-29 09:17:00,CAT-938M,37.61238851676334
